date_time,avg,pollutant
2022-10-25,10.3079500395857714,SO2 (ug.m-3)
2022-10-26,0.53656887560020413629,CO (mg.m-3)
2022-10-26,29.3262338646757826,NO2 (ug.m-3)
2022-10-26,29.7880077786712871,O3 (ug.m-3)
2022-10-26,37.1494609340092490,PM10 (ug.m-3)
2022-10-26,24.7241565777361698,PM2.5 (ug.m-3)
2022-10-26,12.0243142388639473,SO2 (ug.m-3)
2022-10-27,0.62066587856164383562,CO (mg.m-3)
2022-10-27,32.9409582975243094,NO2 (ug.m-3)
2022-10-27,31.3765312812990027,O3 (ug.m-3)
2022-10-27,37.1136081379591204,PM10 (ug.m-3)
2022-10-27,24.5731599163889118,PM2.5 (ug.m-3)
2022-10-27,12.5573006476168246,SO2 (ug.m-3)
2022-10-28,0.59734896403540232082,CO (mg.m-3)
2022-10-28,31.1220830287511278,NO2 (ug.m-3)
2022-10-28,28.6204516752577320,O3 (ug.m-3)
2022-10-28,46.9199008598269363,PM10 (ug.m-3)
2022-10-28,32.4266004381437418,PM2.5 (ug.m-3)
2022-10-28,12.0917945974686964,SO2 (ug.m-3)
2022-10-29,0.63888972561002703020,CO (mg.m-3)
2022-10-29,25.8946585104166741,NO2 (ug.m-3)
2022-10-29,23.2183840174129353,O3 (ug.m-3)
2022-10-29,50.2988832003044996,PM10 (ug.m-3)
2022-10-29,39.9992122013651805,PM2.5 (ug.m-3)
2022-10-29,12.5761388863678995,SO2 (ug.m-3)
2022-10-30,0.70543357586813262911,CO (mg.m-3)
2022-10-30,24.6668812319663470,NO2 (ug.m-3)
2022-10-30,23.7779420634920635,O3 (ug.m-3)
2022-10-30,53.1945575486242076,PM10 (ug.m-3)
2022-10-30,43.7316920653017486,PM2.5 (ug.m-3)
2022-10-30,13.5632027177570412,SO2 (ug.m-3)
2022-10-31,0.78578298635372534722,CO (mg.m-3)
2022-10-31,29.5407914034657373,NO2 (ug.m-3)
2022-10-31,19.1275245454545455,O3 (ug.m-3)
2022-10-31,68.3548363002769601,PM10 (ug.m-3)
2022-10-31,53.9525150335417614,PM2.5 (ug.m-3)
2022-10-31,13.8164577380406606,SO2 (ug.m-3)
2022-11-01,1.0481071409527825,CO (mg.m-3)
2022-11-01,37.1806076261770386,NO2 (ug.m-3)
2022-11-01,18.8443955176767677,O3 (ug.m-3)
2022-11-01,76.0992381981384119,PM10 (ug.m-3)
2022-11-01,52.5561622141665583,PM2.5 (ug.m-3)
2022-11-01,15.0022593435793991,SO2 (ug.m-3)
2022-11-02,0.65787083712011601036,CO (mg.m-3)
2022-11-02,24.1176017741864677,NO2 (ug.m-3)
2022-11-02,21.4071829751815995,O3 (ug.m-3)
2022-11-02,57.7422236477292737,PM10 (ug.m-3)
2022-11-02,43.3828805300419132,PM2.5 (ug.m-3)
2022-11-02,13.4796531360693540,SO2 (ug.m-3)
2022-11-03,0.73478061557174293194,CO (mg.m-3)
2022-11-03,25.5696872245063236,NO2 (ug.m-3)
2022-11-03,20.1816348766228010,O3 (ug.m-3)
